0,-17.827,-0.235,1.222,-16.827,-0.233,1.222,-0.0,0.0,1.0,BEZIER
1,-17.825,-0.235,1.222,-16.825,-0.233,1.222,-0.0,0.0,1.0,BEZIER
2,-17.822,-0.235,1.222,-16.822,-0.233,1.222,-0.0,0.0,1.0,BEZIER
3,-17.817,-0.235,1.222,-16.817,-0.233,1.222,-0.0,-0.0,1.0,BEZIER
5,-17.803,-0.235,1.222,-16.803,-0.233,1.222,-0.0,0.0,1.0,BEZIER
7,-17.781,-0.235,1.222,-16.781,-0.233,1.222,-0.0,0.0,1.0,BEZIER
9,-17.753,-0.235,1.222,-16.753,-0.233,1.222,-0.0,0.0,1.0,BEZIER
11,-17.717,-0.235,1.222,-16.717,-0.233,1.222,-0.0,0.0,1.0,BEZIER
13,-17.675,-0.235,1.222,-16.675,-0.233,1.222,-0.0,0.0,1.0,BEZIER
15,-17.626,-0.235,1.222,-16.626,-0.233,1.222,-0.0,0.0,1.0,BEZIER
16,-17.599,-0.235,1.222,-16.599,-0.233,1.222,-0.0,0.0,1.0,BEZIER
18,-17.54,-0.235,1.222,-16.54,-0.233,1.222,-0.0,0.0,1.0,BEZIER
20,-17.475,-0.235,1.222,-16.475,-0.233,1.222,-0.0,0.0,1.0,BEZIER
22,-17.402,-0.235,1.222,-16.402,-0.233,1.222,-0.0,-0.0,1.0,BEZIER
24,-17.323,-0.235,1.222,-16.323,-0.233,1.222,-0.0,0.0,1.0,BEZIER
27,-17.192,-0.235,1.222,-16.192,-0.234,1.222,-0.0,0.0,1.0,BEZIER
30,-17.046,-0.235,1.222,-16.046,-0.234,1.222,-0.0,0.0,1.0,BEZIER
32,-16.94,-0.235,1.222,-15.94,-0.234,1.222,-0.0,0.0,1.0,BEZIER
33,-16.884,-0.235,1.222,-15.884,-0.234,1.222,-0.0,-0.0,1.0,BEZIER
35,-16.769,-0.235,1.222,-15.769,-0.234,1.222,-0.0,0.0,1.0,BEZIER
36,-16.708,-0.235,1.222,-15.708,-0.234,1.222,-0.0,0.0,1.0,BEZIER
37,-16.647,-0.235,1.222,-15.647,-0.234,1.222,-0.0,0.0,1.0,BEZIER
38,-16.583,-0.235,1.222,-15.583,-0.234,1.222,-0.0,0.0,1.0,BEZIER
39,-16.518,-0.235,1.222,-15.518,-0.234,1.222,-0.0,0.0,1.0,BEZIER
40,-16.451,-0.235,1.222,-15.451,-0.234,1.222,-0.0,0.0,1.0,BEZIER
41,-16.383,-0.235,1.222,-15.383,-0.234,1.222,-0.0,0.0,1.0,BEZIER
43,-16.242,-0.235,1.222,-15.242,-0.234,1.222,-0.0,0.0,1.0,BEZIER
45,-16.094,-0.235,1.222,-15.094,-0.234,1.222,-0.0,0.0,1.0,BEZIER
46,-16.017,-0.235,1.222,-15.017,-0.234,1.222,-0.0,0.0,1.0,BEZIER
47,-15.939,-0.235,1.222,-14.939,-0.234,1.222,-0.0,0.0,1.0,BEZIER
48,-15.859,-0.235,1.222,-14.859,-0.234,1.222,-0.0,0.0,1.0,BEZIER
49,-15.779,-0.235,1.222,-14.779,-0.234,1.222,-0.0,0.0,1.0,BEZIER
50,-15.695,-0.235,1.222,-14.695,-0.234,1.222,-0.0,0.0,1.0,BEZIER
51,-15.611,-0.235,1.222,-14.611,-0.234,1.222,-0.0,0.0,1.0,BEZIER
52,-15.525,-0.235,1.222,-14.525,-0.234,1.222,-0.0,0.0,1.0,BEZIER
53,-15.438,-0.235,1.222,-14.438,-0.234,1.222,-0.0,0.0,1.0,BEZIER
54,-15.348,-0.235,1.222,-14.348,-0.234,1.222,-0.0,0.0,1.0,BEZIER
55,-15.258,-0.235,1.222,-14.258,-0.234,1.222,-0.0,0.0,1.0,BEZIER
56,-15.165,-0.235,1.222,-14.165,-0.234,1.222,-0.0,0.0,1.0,BEZIER
57,-15.072,-0.235,1.222,-14.072,-0.234,1.222,-0.0,-0.0,1.0,BEZIER
58,-14.976,-0.235,1.222,-13.976,-0.234,1.222,-0.0,0.0,1.0,BEZIER
59,-14.879,-0.235,1.222,-13.879,-0.234,1.222,-0.0,0.0,1.0,BEZIER
60,-14.781,-0.235,1.222,-13.781,-0.234,1.222,-0.0,0.0,1.0,BEZIER
61,-14.681,-0.235,1.222,-13.681,-0.234,1.222,-0.0,0.0,1.0,BEZIER
63,-14.476,-0.235,1.222,-13.476,-0.234,1.222,-0.0,0.0,1.0,BEZIER
66,-14.157,-0.235,1.222,-13.157,-0.234,1.222,-0.0,0.0,1.0,BEZIER
69,-13.824,-0.235,1.222,-12.824,-0.234,1.222,-0.0,0.0,1.0,BEZIER
71,-13.595,-0.235,1.222,-12.595,-0.234,1.222,-0.0,0.0,1.0,BEZIER
73,-13.359,-0.235,1.222,-12.359,-0.234,1.222,-0.0,0.0,1.0,BEZIER
74,-13.239,-0.235,1.222,-12.239,-0.234,1.222,-0.0,0.0,1.0,BEZIER
75,-13.118,-0.235,1.222,-12.118,-0.234,1.222,-0.0,0.0,1.0,BEZIER
77,-12.87,-0.235,1.222,-11.87,-0.234,1.222,-0.0,-0.0,1.0,BEZIER
79,-12.616,-0.235,1.222,-11.616,-0.234,1.222,-0.0,0.0,1.0,BEZIER
80,-12.487,-0.235,1.222,-11.487,-0.234,1.222,-0.0,0.0,1.0,BEZIER
81,-12.356,-0.235,1.222,-11.356,-0.234,1.222,-0.0,0.0,1.0,BEZIER
82,-12.224,-0.235,1.222,-11.224,-0.234,1.222,-0.0,0.0,1.0,BEZIER
84,-11.956,-0.235,1.222,-10.956,-0.234,1.222,-0.0,0.0,1.0,BEZIER
86,-11.681,-0.235,1.222,-10.681,-0.234,1.222,-0.0,0.0,1.0,BEZIER
88,-11.401,-0.235,1.222,-10.401,-0.234,1.222,-0.0,0.0,1.0,BEZIER
90,-11.114,-0.235,1.222,-10.114,-0.234,1.222,-0.0,0.0,1.0,BEZIER
92,-10.822,-0.235,1.222,-9.822,-0.234,1.222,-0.0,0.0,1.0,BEZIER
94,-10.524,-0.235,1.222,-9.524,-0.234,1.222,-0.0,0.0,1.0,BEZIER
96,-10.22,-0.235,1.222,-9.22,-0.234,1.222,-0.0,0.0,1.0,BEZIER
99,-9.754,-0.235,1.222,-8.754,-0.234,1.222,-0.0,0.0,1.0,BEZIER
101,-9.435,-0.235,1.222,-8.435,-0.234,1.222,-0.0,-0.0,1.0,BEZIER
102,-9.274,-0.235,1.222,-8.274,-0.234,1.222,-0.0,-0.0,1.0,BEZIER
103,-9.112,-0.235,1.222,-8.112,-0.234,1.222,-0.0,0.0,1.0,BEZIER
106,-8.615,-0.235,1.222,-7.615,-0.234,1.222,-0.0,0.0,1.0,BEZIER
108,-8.277,-0.235,1.222,-7.277,-0.234,1.222,-0.0,-0.0,1.0,BEZIER
111,-7.76,-0.235,1.222,-6.76,-0.234,1.222,-0.0,0.0,1.0,BEZIER
113,-7.408,-0.235,1.222,-6.408,-0.234,1.222,-0.0,0.0,1.0,BEZIER
114,-7.229,-0.235,1.222,-6.229,-0.234,1.222,-0.0,0.0,1.0,BEZIER
115,-7.05,-0.235,1.222,-6.05,-0.234,1.222,-0.0,0.0,1.0,BEZIER
117,-6.687,-0.235,1.222,-5.687,-0.234,1.222,-0.0,0.0,1.0,BEZIER
119,-6.319,-0.235,1.222,-5.319,-0.234,1.222,-0.0,0.0,1.0,BEZIER
121,-5.945,-0.235,1.222,-4.945,-0.234,1.222,-0.0,0.0,1.0,BEZIER
123,-5.566,-0.235,1.222,-4.566,-0.234,1.222,-0.0,0.0,1.0,BEZIER
125,-5.181,-0.235,1.222,-4.181,-0.234,1.222,-0.0,0.0,1.0,BEZIER
127,-4.791,-0.235,1.222,-3.791,-0.234,1.222,-0.0,-0.0,1.0,BEZIER
128,-4.593,-0.235,1.222,-3.593,-0.234,1.222,-0.0,-0.0,1.0,BEZIER
129,-4.395,-0.235,1.222,-3.395,-0.234,1.222,-0.0,0.0,1.0,BEZIER
130,-4.196,-0.235,1.222,-3.196,-0.234,1.222,-0.0,0.0,1.0,BEZIER
132,-3.792,-0.235,1.222,-2.792,-0.234,1.222,-0.0,-0.0,1.0,BEZIER
133,-3.588,-0.235,1.222,-2.588,-0.234,1.222,-0.0,0.0,1.0,BEZIER
134,-3.384,-0.235,1.222,-2.384,-0.234,1.222,-0.0,0.0,1.0,BEZIER
135,-3.177,-0.235,1.222,-2.177,-0.234,1.222,-0.0,0.0,1.0,BEZIER
136,-2.97,-0.235,1.222,-1.97,-0.234,1.222,-0.0,0.0,1.0,BEZIER
138,-2.551,-0.235,1.222,-1.551,-0.234,1.222,-0.0,0.0,1.0,BEZIER
139,-2.339,-0.235,1.222,-1.339,-0.234,1.222,-0.0,0.0,1.0,BEZIER
140,-2.126,-0.235,1.222,-1.126,-0.234,1.222,-0.0,0.0,1.0,BEZIER
141,-1.913,-0.235,1.222,-0.913,-0.234,1.222,-0.0,0.0,1.0,BEZIER
142,-1.697,-0.235,1.222,-0.697,-0.234,1.222,-0.0,0.0,1.0,BEZIER
143,-1.48,-0.235,1.222,-0.48,-0.234,1.222,-0.0,0.0,1.0,BEZIER
144,-1.263,-0.235,1.222,-0.263,-0.234,1.222,-0.0,0.0,1.0,BEZIER
145,-1.044,-0.235,1.222,-0.044,-0.234,1.222,-0.0,-0.0,1.0,BEZIER
146,-0.823,-0.235,1.222,0.177,-0.234,1.222,-0.0,0.0,1.0,BEZIER
147,-0.602,-0.235,1.222,0.398,-0.234,1.222,-0.0,0.0,1.0,BEZIER
148,-0.379,-0.235,1.222,0.621,-0.234,1.222,-0.0,0.0,1.0,BEZIER
150,0.071,-0.235,1.222,1.071,-0.234,1.222,-0.0,0.0,1.0,BEZIER
151,0.298,-0.235,1.222,1.298,-0.234,1.222,-0.0,-0.0,1.0,BEZIER
152,0.526,-0.235,1.222,1.526,-0.234,1.222,-0.0,0.0,1.0,BEZIER
153,0.755,-0.235,1.222,1.755,-0.234,1.222,-0.0,0.0,1.0,BEZIER
154,0.985,-0.235,1.222,1.985,-0.234,1.222,-0.0,0.0,1.0,BEZIER
155,1.217,-0.235,1.222,2.217,-0.234,1.222,-0.0,0.0,1.0,BEZIER
156,1.45,-0.235,1.222,2.45,-0.234,1.222,-0.0,0.0,1.0,BEZIER
157,1.683,-0.235,1.222,2.683,-0.234,1.222,-0.0,0.0,1.0,BEZIER
158,1.919,-0.235,1.222,2.919,-0.234,1.222,-0.0,0.0,1.0,BEZIER
160,2.393,-0.235,1.222,3.393,-0.234,1.222,-0.0,0.0,1.0,BEZIER
162,2.872,-0.235,1.222,3.872,-0.234,1.222,-0.0,0.0,1.0,BEZIER
163,3.113,-0.235,1.222,4.113,-0.234,1.222,-0.0,0.0,1.0,BEZIER
165,3.599,-0.235,1.222,4.599,-0.234,1.222,-0.0,0.0,1.0,BEZIER
166,3.845,-0.235,1.222,4.845,-0.234,1.222,-0.0,0.0,1.0,BEZIER
167,4.091,-0.235,1.222,5.091,-0.234,1.222,-0.0,0.0,1.0,BEZIER
168,4.338,-0.235,1.222,5.338,-0.234,1.222,-0.0,0.0,1.0,BEZIER
171,5.087,-0.235,1.222,6.087,-0.234,1.222,-0.0,0.0,1.0,BEZIER
174,5.846,-0.235,1.222,6.846,-0.234,1.222,-0.0,0.0,1.0,BEZIER
175,6.101,-0.235,1.222,7.101,-0.234,1.222,-0.0,0.0,1.0,BEZIER
178,6.875,-0.235,1.222,7.875,-0.234,1.222,-0.0,0.0,1.0,BEZIER
179,7.135,-0.235,1.222,8.135,-0.234,1.222,-0.0,0.0,1.0,BEZIER
180,7.396,-0.235,1.222,8.396,-0.234,1.222,-0.0,0.0,1.0,BEZIER
181,7.659,-0.235,1.222,8.659,-0.233,1.222,-0.0,0.0,1.0,BEZIER
182,7.922,-0.235,1.222,8.922,-0.233,1.222,-0.0,0.0,1.0,BEZIER
183,8.186,-0.235,1.222,9.186,-0.233,1.222,-0.0,0.0,1.0,BEZIER
185,8.719,-0.235,1.222,9.719,-0.233,1.222,-0.0,0.0,1.0,BEZIER
186,8.987,-0.235,1.222,9.987,-0.233,1.222,-0.0,0.0,1.0,BEZIER
189,9.797,-0.235,1.222,10.797,-0.233,1.222,-0.0,0.0,1.0,BEZIER
191,10.342,-0.235,1.222,11.342,-0.233,1.222,-0.0,-0.0,1.0,BEZIER
195,11.447,-0.235,1.222,12.447,-0.233,1.222,-0.0,0.0,1.0,BEZIER
198,12.286,-0.235,1.222,13.286,-0.233,1.222,-0.0,0.0,1.0,BEZIER
202,13.42,-0.235,1.222,14.42,-0.233,1.222,-0.0,0.0,1.0,BEZIER
205,14.282,-0.235,1.222,15.282,-0.233,1.222,-0.0,-0.0,1.0,BEZIER
206,14.571,-0.235,1.222,15.571,-0.233,1.222,-0.0,0.0,1.0,BEZIER
207,14.862,-0.235,1.222,15.862,-0.233,1.222,-0.0,0.0,1.0,BEZIER
209,15.445,-0.235,1.222,16.445,-0.233,1.222,-0.0,0.0,1.0,BEZIER
210,15.738,-0.235,1.222,16.738,-0.233,1.222,-0.0,0.0,1.0,BEZIER
213,16.625,-0.235,1.222,17.625,-0.233,1.222,-0.0,0.0,1.0,BEZIER
214,16.922,-0.235,1.222,17.922,-0.233,1.222,-0.0,0.0,1.0,BEZIER
215,17.22,-0.235,1.222,18.22,-0.233,1.222,-0.0,0.0,1.0,BEZIER
219,18.423,-0.235,1.222,19.423,-0.233,1.222,-0.0,0.0,1.0,BEZIER
220,18.726,-0.235,1.222,19.726,-0.233,1.222,-0.0,-0.0,1.0,BEZIER
222,19.335,-0.235,1.222,20.335,-0.233,1.222,-0.0,0.0,1.0,BEZIER
223,19.642,-0.235,1.222,20.642,-0.233,1.222,-0.0,0.0,1.0,BEZIER
224,19.949,-0.235,1.222,20.949,-0.233,1.222,-0.0,0.0,1.0,BEZIER
226,20.566,-0.235,1.222,21.566,-0.233,1.222,-0.0,0.0,1.0,BEZIER
227,20.875,-0.235,1.222,21.875,-0.233,1.222,-0.0,0.0,1.0,BEZIER
228,21.187,-0.235,1.222,22.187,-0.233,1.222,-0.0,0.0,1.0,BEZIER
229,21.498,-0.235,1.222,22.498,-0.233,1.222,-0.0,0.0,1.0,BEZIER
231,22.124,-0.235,1.222,23.124,-0.233,1.222,-0.0,0.0,1.0,BEZIER
233,22.755,-0.235,1.222,23.755,-0.233,1.222,-0.0,0.0,1.0,BEZIER
234,23.071,-0.235,1.222,24.071,-0.233,1.222,-0.0,0.0,1.0,BEZIER
235,23.388,-0.235,1.222,24.388,-0.233,1.222,-0.0,0.0,1.0,BEZIER
236,23.706,-0.235,1.222,24.706,-0.233,1.222,-0.0,-0.0,1.0,BEZIER
237,24.025,-0.235,1.222,25.025,-0.233,1.222,-0.0,0.0,1.0,BEZIER
238,24.345,-0.235,1.222,25.345,-0.233,1.222,-0.0,-0.0,1.0,BEZIER
243,25.958,-0.235,1.222,26.958,-0.232,1.222,-0.0,0.0,1.0,BEZIER
244,26.283,-0.235,1.222,27.283,-0.232,1.222,-0.0,0.0,1.0,BEZIER
245,26.609,-0.235,1.222,27.609,-0.232,1.222,-0.0,0.0,1.0,BEZIER
247,27.264,-0.235,1.222,28.264,-0.231,1.222,-0.0,0.0,1.0,BEZIER
249,27.922,-0.235,1.222,28.922,-0.231,1.222,-0.0,0.0,1.0,BEZIER
250,28.253,-0.235,1.222,29.253,-0.231,1.222,-0.0,0.0,1.0,BEZIER
251,28.584,-0.235,1.222,29.584,-0.23,1.222,-0.0,0.0,1.0,BEZIER
252,28.915,-0.235,1.222,29.915,-0.23,1.222,-0.0,0.0,1.0,BEZIER
254,29.582,-0.235,1.222,30.582,-0.229,1.222,-0.0,0.0,1.0,BEZIER
256,30.252,-0.235,1.222,31.252,-0.227,1.222,-0.0,0.0,1.0,BEZIER
257,30.588,-0.235,1.222,31.588,-0.226,1.222,-0.0,0.0,1.0,BEZIER
258,30.924,-0.235,1.222,31.924,-0.225,1.222,-0.0,0.0,1.0,BEZIER
259,31.262,-0.235,1.222,32.262,-0.223,1.222,-0.0,0.0,1.0,BEZIER
260,31.601,-0.235,1.222,32.601,-0.22,1.222,-0.0,0.0,1.0,BEZIER
261,31.94,-0.235,1.222,32.94,-0.215,1.222,-0.0,0.0,1.0,BEZIER
262,32.28,-0.235,1.222,33.28,-0.205,1.222,-0.0,0.0,1.0,BEZIER
263,32.621,-0.235,1.222,33.619,-0.179,1.222,-0.0,0.0,1.0,BEZIER
264,32.963,-0.235,1.222,33.884,0.153,1.222,-0.0,0.0,1.0,BEZIER
265,33.305,-0.235,1.222,32.308,-0.158,1.222,0.0,-0.0,1.0,BEZIER
266,33.648,-0.235,1.222,32.649,-0.2,1.222,0.0,0.0,1.0,BEZIER
267,33.992,-0.235,1.222,32.992,-0.212,1.222,0.0,-0.0,1.0,BEZIER
268,34.337,-0.235,1.222,33.337,-0.218,1.222,0.0,-0.0,1.0,BEZIER
269,34.682,-0.235,1.222,33.683,-0.222,1.222,0.0,-0.0,1.0,BEZIER
270,35.029,-0.235,1.222,34.029,-0.224,1.222,0.0,-0.0,1.0,BEZIER
271,35.375,-0.235,1.222,34.375,-0.226,1.222,0.0,0.0,1.0,BEZIER
272,35.723,-0.235,1.222,34.723,-0.227,1.222,0.0,-0.0,1.0,BEZIER
273,36.072,-0.235,1.222,35.072,-0.228,1.222,0.0,-0.0,1.0,BEZIER
274,36.421,-0.235,1.222,35.421,-0.229,1.222,0.0,-0.0,1.0,BEZIER
275,36.77,-0.235,1.222,35.77,-0.229,1.222,0.0,-0.0,1.0,BEZIER
276,37.121,-0.235,1.222,36.121,-0.23,1.222,0.0,0.0,1.0,BEZIER
277,37.473,-0.235,1.222,36.473,-0.23,1.222,0.0,-0.0,1.0,BEZIER
278,37.824,-0.235,1.222,36.824,-0.231,1.222,0.0,0.0,1.0,BEZIER
279,38.177,-0.235,1.222,37.177,-0.231,1.222,0.0,-0.0,1.0,BEZIER
280,38.531,-0.235,1.222,37.531,-0.231,1.222,0.0,-0.0,1.0,BEZIER
281,38.885,-0.235,1.222,37.885,-0.231,1.222,0.0,-0.0,1.0,BEZIER
282,39.24,-0.235,1.222,38.24,-0.232,1.222,0.0,-0.0,1.0,BEZIER
283,39.595,-0.235,1.222,38.596,-0.232,1.222,0.0,-0.0,1.0,BEZIER
284,39.951,-0.235,1.222,38.951,-0.232,1.222,0.0,-0.0,1.0,BEZIER
285,40.309,-0.235,1.222,39.309,-0.232,1.222,0.0,-0.0,1.0,BEZIER
286,40.666,-0.235,1.222,39.666,-0.232,1.222,0.0,-0.0,1.0,BEZIER
287,41.025,-0.235,1.222,40.025,-0.232,1.222,0.0,-0.0,1.0,BEZIER
288,41.384,-0.235,1.222,40.384,-0.233,1.222,0.0,-0.0,1.0,BEZIER
289,41.743,-0.235,1.222,40.743,-0.233,1.222,0.0,-0.0,1.0,BEZIER
290,42.103,-0.235,1.222,41.103,-0.233,1.222,0.0,-0.0,1.0,BEZIER
291,42.464,-0.235,1.222,41.464,-0.233,1.222,0.0,0.0,1.0,BEZIER
292,42.826,-0.235,1.222,41.826,-0.233,1.222,0.0,-0.0,1.0,BEZIER
293,43.188,-0.235,1.222,42.188,-0.233,1.222,0.0,0.0,1.0,BEZIER
294,43.551,-0.235,1.222,42.551,-0.233,1.222,0.0,-0.0,1.0,BEZIER
296,44.279,-0.235,1.222,43.279,-0.233,1.222,0.0,-0.0,1.0,BEZIER
298,45.009,-0.235,1.222,44.009,-0.233,1.222,0.0,-0.0,1.0,BEZIER
300,45.742,-0.235,1.222,44.742,-0.233,1.222,0.0,-0.0,1.0,BEZIER
302,46.477,-0.235,1.222,45.477,-0.234,1.222,0.0,-0.0,1.0,BEZIER
304,47.214,-0.235,1.222,46.214,-0.234,1.222,0.0,0.0,1.0,BEZIER
310,49.44,-0.235,1.222,48.44,-0.234,1.222,0.0,-0.0,1.0,BEZIER
311,49.814,-0.235,1.222,48.814,-0.234,1.222,0.0,0.0,1.0,BEZIER
313,50.562,-0.235,1.222,49.562,-0.234,1.222,0.0,-0.0,1.0,BEZIER
314,50.937,-0.235,1.222,49.937,-0.234,1.222,0.0,-0.0,1.0,BEZIER
317,52.064,-0.235,1.222,51.064,-0.234,1.222,0.0,-0.0,1.0,BEZIER
318,52.441,-0.235,1.222,51.441,-0.234,1.222,0.0,-0.0,1.0,BEZIER
319,52.818,-0.235,1.222,51.818,-0.234,1.222,0.0,-0.0,1.0,BEZIER
320,53.196,-0.235,1.222,52.196,-0.234,1.222,0.0,-0.0,1.0,BEZIER
321,53.575,-0.235,1.222,52.575,-0.234,1.222,0.0,-0.0,1.0,BEZIER
322,53.954,-0.235,1.222,52.954,-0.234,1.222,0.0,-0.0,1.0,BEZIER
323,54.333,-0.235,1.222,53.333,-0.234,1.222,0.0,-0.0,1.0,BEZIER
324,54.713,-0.235,1.222,53.713,-0.234,1.222,0.0,-0.0,1.0,BEZIER
325,55.094,-0.235,1.222,54.094,-0.234,1.222,0.0,-0.0,1.0,BEZIER
326,55.474,-0.235,1.222,54.474,-0.234,1.222,0.0,-0.0,1.0,BEZIER
327,55.856,-0.235,1.222,54.856,-0.234,1.222,0.0,-0.0,1.0,BEZIER
328,56.238,-0.235,1.222,55.238,-0.234,1.222,0.0,-0.0,1.0,BEZIER
329,56.621,-0.235,1.222,55.621,-0.234,1.222,0.0,-0.0,1.0,BEZIER
330,57.003,-0.235,1.222,56.003,-0.234,1.222,0.0,-0.0,1.0,BEZIER
331,57.387,-0.235,1.222,56.387,-0.234,1.222,0.0,-0.0,1.0,BEZIER
332,57.771,-0.235,1.222,56.771,-0.234,1.222,0.0,-0.0,1.0,BEZIER
333,58.155,-0.235,1.222,57.155,-0.234,1.222,0.0,-0.0,1.0,BEZIER
338,60.083,-0.235,1.222,59.083,-0.234,1.222,0.0,-0.0,1.0,BEZIER
340,60.858,-0.235,1.222,59.858,-0.234,1.222,0.0,-0.0,1.0,BEZIER
344,62.412,-0.235,1.222,61.412,-0.234,1.222,0.0,-0.0,1.0,BEZIER
345,62.801,-0.235,1.222,61.801,-0.234,1.222,0.0,-0.0,1.0,BEZIER
349,64.362,-0.235,1.222,63.362,-0.234,1.222,0.0,0.0,1.0,BEZIER
350,64.754,-0.235,1.222,63.754,-0.234,1.222,0.0,0.0,1.0,BEZIER
352,65.538,-0.235,1.222,64.538,-0.234,1.222,0.0,0.0,1.0,BEZIER
360,68.688,-0.235,1.222,67.688,-0.234,1.222,0.0,0.0,1.0,BEZIER
361,69.083,-0.235,1.222,68.083,-0.234,1.222,0.0,0.0,1.0,BEZIER
363,69.874,-0.235,1.222,68.874,-0.234,1.222,0.0,0.0,1.0,BEZIER
364,70.27,-0.235,1.222,69.27,-0.234,1.222,0.0,0.0,1.0,BEZIER
365,70.667,-0.235,1.222,69.667,-0.234,1.222,0.0,-0.0,1.0,BEZIER
366,71.064,-0.235,1.222,70.064,-0.234,1.222,0.0,-0.0,1.0,BEZIER
367,71.461,-0.235,1.222,70.461,-0.234,1.222,0.0,-0.0,1.0,BEZIER
368,71.858,-0.235,1.222,70.858,-0.234,1.222,0.0,-0.0,1.0,BEZIER
369,72.256,-0.235,1.222,71.256,-0.234,1.222,0.0,-0.0,1.0,BEZIER
370,72.654,-0.235,1.222,71.654,-0.234,1.222,0.0,-0.0,1.0,BEZIER
371,73.052,-0.235,1.222,72.052,-0.234,1.222,0.0,-0.0,1.0,BEZIER
372,73.45,-0.235,1.222,72.45,-0.234,1.222,0.0,-0.0,1.0,BEZIER
373,73.849,-0.235,1.222,72.849,-0.234,1.222,0.0,-0.0,1.0,BEZIER
374,74.248,-0.235,1.222,73.248,-0.234,1.222,0.0,-0.0,1.0,BEZIER
375,74.647,-0.235,1.222,73.647,-0.234,1.222,0.0,-0.0,1.0,BEZIER
376,75.047,-0.235,1.222,74.047,-0.234,1.222,0.0,-0.0,1.0,BEZIER
377,75.447,-0.235,1.222,74.447,-0.234,1.222,0.0,-0.0,1.0,BEZIER
378,75.847,-0.235,1.222,74.847,-0.234,1.222,0.0,-0.0,1.0,BEZIER
379,76.247,-0.235,1.222,75.247,-0.234,1.222,0.0,-0.0,1.0,BEZIER
380,76.648,-0.235,1.222,75.648,-0.234,1.222,0.0,-0.0,1.0,BEZIER
381,77.049,-0.235,1.222,76.049,-0.234,1.222,0.0,-0.0,1.0,BEZIER
382,77.45,-0.235,1.222,76.45,-0.234,1.222,0.0,-0.0,1.0,BEZIER
383,77.851,-0.235,1.222,76.851,-0.234,1.222,0.0,-0.0,1.0,BEZIER
384,78.252,-0.235,1.222,77.252,-0.234,1.222,0.0,-0.0,1.0,BEZIER
385,78.654,-0.235,1.222,77.654,-0.234,1.222,0.0,-0.0,1.0,BEZIER
386,79.056,-0.235,1.222,78.056,-0.234,1.222,0.0,-0.0,1.0,BEZIER
387,79.458,-0.235,1.222,78.458,-0.234,1.222,0.0,-0.0,1.0,BEZIER
388,79.86,-0.235,1.222,78.86,-0.234,1.222,0.0,-0.0,1.0,BEZIER
389,80.262,-0.235,1.222,79.262,-0.234,1.222,0.0,-0.0,1.0,BEZIER
390,80.665,-0.235,1.222,79.665,-0.234,1.222,0.0,-0.0,1.0,BEZIER
391,81.067,-0.235,1.222,80.067,-0.234,1.222,0.0,-0.0,1.0,BEZIER
392,81.47,-0.235,1.222,80.47,-0.234,1.222,0.0,-0.0,1.0,BEZIER
393,81.873,-0.235,1.222,80.873,-0.234,1.222,0.0,-0.0,1.0,BEZIER
394,82.276,-0.235,1.222,81.276,-0.234,1.222,0.0,-0.0,1.0,BEZIER
395,82.68,-0.235,1.222,81.68,-0.234,1.222,0.0,-0.0,1.0,BEZIER
397,83.487,-0.235,1.222,82.487,-0.234,1.222,0.0,-0.0,1.0,BEZIER
398,83.891,-0.235,1.222,82.891,-0.234,1.222,0.0,-0.0,1.0,BEZIER
400,84.699,-0.235,1.222,83.699,-0.234,1.222,0.0,-0.0,1.0,BEZIER
408,87.937,-0.235,1.222,86.937,-0.235,1.222,0.0,-0.0,1.0,BEZIER
409,88.342,-0.235,1.222,87.342,-0.235,1.222,0.0,-0.0,1.0,BEZIER
